Entry	Entry name	Status	Protein names	Gene names	Organism	Length
G1R0I0	G1R0I0_NOMLE	unreviewed	Uncharacterized protein	GHSR	Nomascus leucogenys (Northern white-cheeked gibbon) (Hylobates leucogenys)	366
G1QQ24	G1QQ24_NOMLE	unreviewed	Uncharacterized protein	LOC100596811	Nomascus leucogenys (Northern white-cheeked gibbon) (Hylobates leucogenys)	151
G1S8L1	G1S8L1_NOMLE	unreviewed	Uncharacterized protein (Fragment)	LRP8	Nomascus leucogenys (Northern white-cheeked gibbon) (Hylobates leucogenys)	886
G1QGH4	G1QGH4_NOMLE	unreviewed	Uncharacterized protein	LOC100588479	Nomascus leucogenys (Northern white-cheeked gibbon) (Hylobates leucogenys)	153
G1RQ03	G1RQ03_NOMLE	unreviewed	Uncharacterized protein	F2R	Nomascus leucogenys (Northern white-cheeked gibbon) (Hylobates leucogenys)	425
G1QHT7	G1QHT7_NOMLE	unreviewed	Uncharacterized protein		Nomascus leucogenys (Northern white-cheeked gibbon) (Hylobates leucogenys)	1313
M3Z9L1	M3Z9L1_NOMLE	unreviewed	Uncharacterized protein		Nomascus leucogenys (Northern white-cheeked gibbon) (Hylobates leucogenys)	1233
G1RAQ1	G1RAQ1_NOMLE	unreviewed	Uncharacterized protein	KDR	Nomascus leucogenys (Northern white-cheeked gibbon) (Hylobates leucogenys)	1356
G1QTL0	G1QTL0_NOMLE	unreviewed	Uncharacterized protein	LRP6	Nomascus leucogenys (Northern white-cheeked gibbon) (Hylobates leucogenys)	1613
F1PT14	F1PT14_CANFA	unreviewed	Calcium-activated potassium channel subunit alpha-1 (Fragment)	KCNMA1	Canis familiaris (Dog) (Canis lupus familiaris)	1030
J9NWB7	J9NWB7_CANFA	unreviewed	Uncharacterized protein	KCNA5	Canis familiaris (Dog) (Canis lupus familiaris)	605
F1PCS0	F1PCS0_CANFA	unreviewed	Uncharacterized protein	LRP6	Canis familiaris (Dog) (Canis lupus familiaris)	1613
F1P8U6	F1P8U6_CANFA	unreviewed	Uncharacterized protein	TEK	Canis familiaris (Dog) (Canis lupus familiaris)	1124
F1PEJ6	F1PEJ6_CANFA	unreviewed	Uncharacterized protein	SMO	Canis familiaris (Dog) (Canis lupus familiaris)	659
E2QUL7	E2QUL7_CANFA	unreviewed	Uncharacterized protein	TRPC4	Canis familiaris (Dog) (Canis lupus familiaris)	946
F1PTF6	F1PTF6_CANFA	unreviewed	Uncharacterized protein	F2R	Canis familiaris (Dog) (Canis lupus familiaris)	427
F1PNA5	F1PNA5_CANFA	unreviewed	Uncharacterized protein	EPHB1	Canis familiaris (Dog) (Canis lupus familiaris)	984
A0ZSX7	A0ZSX7_CANFA	unreviewed	L type calcium channel alfa1c subunit (Fragment)	cacna1c	Canis familiaris (Dog) (Canis lupus familiaris)	240
E2R4D6	E2R4D6_CANFA	unreviewed	Uncharacterized protein	CDH15	Canis familiaris (Dog) (Canis lupus familiaris)	781
F1Q463	F1Q463_CANFA	unreviewed	Uncharacterized protein (Fragment)	CACNA1H	Canis familiaris (Dog) (Canis lupus familiaris)	2255
E2RB67	E2RB67_CANFA	unreviewed	Uncharacterized protein	MALL	Canis familiaris (Dog) (Canis lupus familiaris)	153
F1Q179	F1Q179_CANFA	unreviewed	Uncharacterized protein	LRP8	Canis familiaris (Dog) (Canis lupus familiaris)	1003
F1PQT1	F1PQT1_CANFA	unreviewed	Uncharacterized protein	SCARB1	Canis familiaris (Dog) (Canis lupus familiaris)	455
F1Q382	F1Q382_CANFA	unreviewed	Uncharacterized protein (Fragment)	CACNA1C	Canis familiaris (Dog) (Canis lupus familiaris)	2179
A5HKU8	A5HKU8_CANFA	unreviewed	Ghrelin receptor	GHSR	Canis familiaris (Dog) (Canis lupus familiaris)	349
F1PE38	F1PE38_CANFA	unreviewed	Uncharacterized protein	CDH13	Canis familiaris (Dog) (Canis lupus familiaris)	608
F1PN63	F1PN63_CANFA	unreviewed	Myelin and lymphocyte protein	MAL	Canis familiaris (Dog) (Canis lupus familiaris)	153
F1P7R2	F1P7R2_CANFA	unreviewed	Uncharacterized protein (Fragment)	FAIM2	Canis familiaris (Dog) (Canis lupus familiaris)	316
E2RPM8	E2RPM8_CANFA	unreviewed	Tyrosine-protein kinase receptor (EC 2.7.10.1) (Fragment)	INSR	Canis familiaris (Dog) (Canis lupus familiaris)	1373
G3R8M9	G3R8M9_GORGO	unreviewed	Uncharacterized protein	101146226	Gorilla gorilla gorilla (Lowland gorilla)	602
G1LSR5	G1LSR5_AILME	unreviewed	Uncharacterized protein (Fragment)	LRP8	Ailuropoda melanoleuca (Giant panda)	964
G1LM74	G1LM74_AILME	unreviewed	Uncharacterized protein (Fragment)	CACNA1H	Ailuropoda melanoleuca (Giant panda)	2153
G3RQN0	G3RQN0_GORGO	unreviewed	Uncharacterized protein (Fragment)	101153410	Gorilla gorilla gorilla (Lowland gorilla)	1116
G1L560	G1L560_AILME	unreviewed	Uncharacterized protein (Fragment)	EPHB1	Ailuropoda melanoleuca (Giant panda)	945
G1LBT4	G1LBT4_AILME	unreviewed	Uncharacterized protein (Fragment)	CACNA1C	Ailuropoda melanoleuca (Giant panda)	1978
G1MHF1	G1MHF1_AILME	unreviewed	Uncharacterized protein (Fragment)	KCNMA1	Ailuropoda melanoleuca (Giant panda)	1125
D2HWF7	D2HWF7_AILME	unreviewed	Putative uncharacterized protein (Fragment)	PANDA_016803	Ailuropoda melanoleuca (Giant panda)	133
G3QL33	G3QL33_GORGO	unreviewed	Uncharacterized protein	101128130	Gorilla gorilla gorilla (Lowland gorilla)	726
G3RE07	G3RE07_GORGO	unreviewed	Uncharacterized protein	101133010	Gorilla gorilla gorilla (Lowland gorilla)	984
G3RIN5	G3RIN5_GORGO	unreviewed	Uncharacterized protein	101153987	Gorilla gorilla gorilla (Lowland gorilla)	1124
G1L4T4	G1L4T4_AILME	unreviewed	Uncharacterized protein (Fragment)	TEK	Ailuropoda melanoleuca (Giant panda)	1127
G1MAL0	G1MAL0_AILME	unreviewed	Uncharacterized protein	SCARB1	Ailuropoda melanoleuca (Giant panda)	509
G3QUG5	G3QUG5_GORGO	unreviewed	Uncharacterized protein	101150667	Gorilla gorilla gorilla (Lowland gorilla)	509
G3RZS6	G3RZS6_GORGO	unreviewed	Uncharacterized protein	101142368	Gorilla gorilla gorilla (Lowland gorilla)	2301
G3SFQ1	G3SFQ1_GORGO	unreviewed	Uncharacterized protein	101129513	Gorilla gorilla gorilla (Lowland gorilla)	366
D2H590	D2H590_AILME	unreviewed	Putative uncharacterized protein (Fragment)	PANDA_005044	Ailuropoda melanoleuca (Giant panda)	794
D2GW08	D2GW08_AILME	unreviewed	Putative uncharacterized protein (Fragment)	PANDA_000949	Ailuropoda melanoleuca (Giant panda)	415
G3R7B5	G3R7B5_GORGO	unreviewed	Uncharacterized protein	101149376	Gorilla gorilla gorilla (Lowland gorilla)	813
G3QW39	G3QW39_GORGO	unreviewed	Uncharacterized protein	101145891	Gorilla gorilla gorilla (Lowland gorilla)	982
G1M225	G1M225_AILME	unreviewed	Uncharacterized protein (Fragment)	TRPC1	Ailuropoda melanoleuca (Giant panda)	810
G3RQJ8	G3RQJ8_GORGO	unreviewed	Tyrosine-protein kinase receptor (EC 2.7.10.1) (Fragment)		Gorilla gorilla gorilla (Lowland gorilla)	1356
G3QTU5	G3QTU5_GORGO	unreviewed	Uncharacterized protein	101139017	Gorilla gorilla gorilla (Lowland gorilla)	153
G3QN57	G3QN57_GORGO	unreviewed	Uncharacterized protein (Fragment)	101149658	Gorilla gorilla gorilla (Lowland gorilla)	690
D2HWF8	D2HWF8_AILME	unreviewed	Putative uncharacterized protein (Fragment)	PANDA_016804	Ailuropoda melanoleuca (Giant panda)	130
G1LNQ5	G1LNQ5_AILME	unreviewed	Tyrosine-protein kinase receptor (EC 2.7.10.1) (Fragment)	INSR	Ailuropoda melanoleuca (Giant panda)	1360
G3RAP9	G3RAP9_GORGO	unreviewed	Uncharacterized protein (Fragment)	101127110	Gorilla gorilla gorilla (Lowland gorilla)	1454
G1LT13	G1LT13_AILME	unreviewed	Uncharacterized protein	MALL	Ailuropoda melanoleuca (Giant panda)	153
G3S7P7	G3S7P7_GORGO	unreviewed	Uncharacterized protein (Fragment)	101144795	Gorilla gorilla gorilla (Lowland gorilla)	809
G1LT33	G1LT33_AILME	unreviewed	Uncharacterized protein	MAL	Ailuropoda melanoleuca (Giant panda)	153
G3QJV7	G3QJV7_GORGO	unreviewed	Uncharacterized protein (Fragment)	101134060	Gorilla gorilla gorilla (Lowland gorilla)	2062
G1MCS1	G1MCS1_AILME	unreviewed	Uncharacterized protein	CD36	Ailuropoda melanoleuca (Giant panda)	472
G1MJC8	G1MJC8_AILME	unreviewed	Uncharacterized protein (Fragment)	KDR	Ailuropoda melanoleuca (Giant panda)	1420
G3QL31	G3QL31_GORGO	unreviewed	Uncharacterized protein	101130322	Gorilla gorilla gorilla (Lowland gorilla)	458
G1L2J3	G1L2J3_AILME	unreviewed	Uncharacterized protein (Fragment)	FAIM2	Ailuropoda melanoleuca (Giant panda)	315
G3R4I1	G3R4I1_GORGO	unreviewed	Uncharacterized protein	101144448	Gorilla gorilla gorilla (Lowland gorilla)	425
D2HJC3	D2HJC3_AILME	unreviewed	Putative uncharacterized protein (Fragment)	PANDA_011393	Ailuropoda melanoleuca (Giant panda)	311
G3QK60	G3QK60_GORGO	unreviewed	Uncharacterized protein	101144038	Gorilla gorilla gorilla (Lowland gorilla)	153
G3SA66	G3SA66_GORGO	unreviewed	Uncharacterized protein	101126235	Gorilla gorilla gorilla (Lowland gorilla)	316
G3QI56	G3QI56_GORGO	unreviewed	Uncharacterized protein	101142205	Gorilla gorilla gorilla (Lowland gorilla)	1613
G1QB36	G1QB36_MYOLU	unreviewed	Uncharacterized protein	CD36	Myotis lucifugus (Little brown bat)	472
G1NSB2	G1NSB2_MYOLU	unreviewed	Uncharacterized protein	GHSR	Myotis lucifugus (Little brown bat)	368
G1NUH9	G1NUH9_MYOLU	unreviewed	Uncharacterized protein	SMO	Myotis lucifugus (Little brown bat)	792
G1PNH9	G1PNH9_MYOLU	unreviewed	Uncharacterized protein (Fragment)	KDR	Myotis lucifugus (Little brown bat)	1450
G1QDT4	G1QDT4_MYOLU	unreviewed	Uncharacterized protein (Fragment)	F2R	Myotis lucifugus (Little brown bat)	393
G1PNP3	G1PNP3_MYOLU	unreviewed	Tyrosine-protein kinase receptor (EC 2.7.10.1) (Fragment)	INSR	Myotis lucifugus (Little brown bat)	1336
G1PGN5	G1PGN5_MYOLU	unreviewed	Uncharacterized protein (Fragment)	LRP6	Myotis lucifugus (Little brown bat)	1609
G1PPG7	G1PPG7_MYOLU	unreviewed	Uncharacterized protein (Fragment)	CACNA1C	Myotis lucifugus (Little brown bat)	2005
G1PQ91	G1PQ91_MYOLU	unreviewed	Uncharacterized protein (Fragment)	TRPC1	Myotis lucifugus (Little brown bat)	810
G1PEP8	G1PEP8_MYOLU	unreviewed	Uncharacterized protein	FAIM2	Myotis lucifugus (Little brown bat)	316
G1QBJ5	G1QBJ5_MYOLU	unreviewed	Uncharacterized protein	KCNA5	Myotis lucifugus (Little brown bat)	603
G1P5F2	G1P5F2_MYOLU	unreviewed	Uncharacterized protein (Fragment)	KCNMA1	Myotis lucifugus (Little brown bat)	1098
G1PLY7	G1PLY7_MYOLU	unreviewed	Uncharacterized protein (Fragment)	EPHB1	Myotis lucifugus (Little brown bat)	945
G1NYF4	G1NYF4_MYOLU	unreviewed	Uncharacterized protein	SCARB1	Myotis lucifugus (Little brown bat)	433
G1NST8	G1NST8_MYOLU	unreviewed	Uncharacterized protein (Fragment)	TRPC4	Myotis lucifugus (Little brown bat)	977
G1PUM4	G1PUM4_MYOLU	unreviewed	Uncharacterized protein	CDH15	Myotis lucifugus (Little brown bat)	785
G1Q2K2	G1Q2K2_MYOLU	unreviewed	Uncharacterized protein (Fragment)	CACNA1H	Myotis lucifugus (Little brown bat)	584
G1QAX4	G1QAX4_MYOLU	unreviewed	Uncharacterized protein	CD4	Myotis lucifugus (Little brown bat)	447
G1PDN9	G1PDN9_MYOLU	unreviewed	Uncharacterized protein (Fragment)	TEK	Myotis lucifugus (Little brown bat)	1127
G1QG33	G1QG33_MYOLU	unreviewed	Uncharacterized protein (Fragment)	LRP8	Myotis lucifugus (Little brown bat)	812
G1P9N4	G1P9N4_MYOLU	unreviewed	Uncharacterized protein (Fragment)	CDH13	Myotis lucifugus (Little brown bat)	348
G1T1M0	G1T1M0_RABIT	unreviewed	Voltage-dependent L-type calcium channel subunit alpha-1C (Fragment)	CACNA1C	Oryctolagus cuniculus (Rabbit)	1908
G1SHP3	G1SHP3_RABIT	unreviewed	Uncharacterized protein	CD36	Oryctolagus cuniculus (Rabbit)	519
G1T2X5	G1T2X5_RABIT	unreviewed	Uncharacterized protein	TRPC4	Oryctolagus cuniculus (Rabbit)	977
Q95L64	Q95L64_RABIT	unreviewed	CD36 antigen (Fragment)		Oryctolagus cuniculus (Rabbit)	395
C0LUT8	C0LUT8_RABIT	unreviewed	Ghrelin receptor	GHSR	Oryctolagus cuniculus (Rabbit)	366
G1T4W7	G1T4W7_RABIT	unreviewed	Uncharacterized protein (Fragment)	SMO	Oryctolagus cuniculus (Rabbit)	789
G1TWS7	G1TWS7_RABIT	unreviewed	Uncharacterized protein	SCARB1	Oryctolagus cuniculus (Rabbit)	455
O19134	O19134_RABIT	unreviewed	Battenin (Fragment)	CLN3	Oryctolagus cuniculus (Rabbit)	419
G1SIU4	G1SIU4_RABIT	unreviewed	Uncharacterized protein	LRP6	Oryctolagus cuniculus (Rabbit)	1613
G1T4B9	G1T4B9_RABIT	unreviewed	T-cell surface glycoprotein CD4	CD4	Oryctolagus cuniculus (Rabbit)	459
G1ST35	G1ST35_RABIT	unreviewed	Uncharacterized protein	CDH15	Oryctolagus cuniculus (Rabbit)	447
G1TTP8	G1TTP8_RABIT	unreviewed	Uncharacterized protein (Fragment)	F2R	Oryctolagus cuniculus (Rabbit)	422
G1SMN1	G1SMN1_RABIT	unreviewed	Uncharacterized protein	MALL	Oryctolagus cuniculus (Rabbit)	153
G1SKG7	G1SKG7_RABIT	unreviewed	Uncharacterized protein	EPHB1	Oryctolagus cuniculus (Rabbit)	984
Q0VB97	Q0VB97_MOUSE	unreviewed	Transient receptor potential cation channel, subfamily C, member 4 (Transient receptor potential cation channel, subfamily C, member 4, isoform CRA_c)	Trpc4 mCG_1661	Mus musculus (Mouse)	974
Q542I8	Q542I8_MOUSE	unreviewed	Integrin beta	Itgb2 mCG_3383	Mus musculus (Mouse)	770
B2RPS7	B2RPS7_MOUSE	unreviewed	Short transient receptor potential channel 1 (Transient receptor potential cation channel, subfamily C, member 1) (Transient receptor potential cation channel, subfamily C, member 1, isoform CRA_a)	Trpc1 mCG_10244	Mus musculus (Mouse)	809
Q53YJ9	Q53YJ9_MOUSE	unreviewed	Cholinergic receptor, nicotinic, alpha polypeptide 7, isoform CRA_a (Cholinergic receptor, nicotinic, alpha polypeptide 7, isoform CRA_c) (Neuronal nicotinic acetylcholine receptor alpha7 subunit)	Chrna7 mCG_11830	Mus musculus (Mouse)	502
Q3UAI3	Q3UAI3_MOUSE	unreviewed	CD36 antigen, isoform CRA_a	Cd36 mCG_21846	Mus musculus (Mouse)	472
B7ZMP6	B7ZMP6_MOUSE	unreviewed	Transient receptor potential cation channel, subfamily C, member 1, isoform CRA_d (Trpc1 protein)	Trpc1 mCG_10244	Mus musculus (Mouse)	775
Q3UYK2	Q3UYK2_MOUSE	unreviewed	Presenilin 1, isoform CRA_a	Psen1 mCG_116810	Mus musculus (Mouse)	467
Q3U4P5	Q3U4P5_MOUSE	unreviewed	Presenilin 2, isoform CRA_a (Presenilin-2) (Presenilin-2 CTF subunit)	Psen2 mCG_6223	Mus musculus (Mouse)	448
Q4VBD5	Q4VBD5_MOUSE	unreviewed	Smoothened (Smoothened homolog (Drosophila))	Smo	Mus musculus (Mouse)	793
Q3V1Q3	Q3V1Q3_MOUSE	unreviewed	Adenylate cyclase type 2	Adcy2	Mus musculus (Mouse)	1095
Q3UHK5	Q3UHK5_MOUSE	unreviewed	MCG142115, isoform CRA_c	Atp1a2 mCG_142115	Mus musculus (Mouse)	1020
Q4FK30	Q4FK30_MOUSE	unreviewed	Scarb1 protein (Scavenger receptor class B, member 1, isoform CRA_b)	Scarb1 mCG_16968	Mus musculus (Mouse)	509
Q3U5S6	Q3U5S6_MOUSE	unreviewed	Syndecan	Sdc4 mCG_5428	Mus musculus (Mouse)	198
E9Q6P9	E9Q6P9_MOUSE	unreviewed	Voltage-dependent T-type calcium channel subunit alpha-1H	Cacna1h	Mus musculus (Mouse)	2359
Q3TSV7	Q3TSV7_MOUSE	unreviewed	CD4 antigen, isoform CRA_a	Cd4 mCG_134308	Mus musculus (Mouse)	457
Q0VBE5	Q0VBE5_MOUSE	unreviewed	Growth hormone secretagogue receptor	Ghsr mCG_49508	Mus musculus (Mouse)	364
Q6T9D4	Q6T9D4_MOUSE	unreviewed	Connexin 43 (Fragment)	Gja1	Mus musculus (Mouse)	29
B1AWS8	B1AWS8_MOUSE	unreviewed	Angiopoietin-1 receptor (Endothelial-specific receptor tyrosine kinase, isoform CRA_a)	Tek mCG_122568	Mus musculus (Mouse)	1123
A2AD37	A2AD37_MOUSE	unreviewed	Opioid receptor, delta 1	Oprd1	Mus musculus (Mouse)	372
Q3UDC9	Q3UDC9_MOUSE	unreviewed	Sodium/hydrogen exchanger	Slc9a1 mCG_20810	Mus musculus (Mouse)	820
Q5S8D1	Q5S8D1_MOUSE	unreviewed	Cacna1c protein (Neuronal voltage-gated calcium channel alpha 1C subunit)	Cacna1c	Mus musculus (Mouse)	2139
Q8VCD0	Q8VCD0_MOUSE	unreviewed	Kinase insert domain protein receptor (Vascular endothelial growth factor receptor 2)	Kdr mCG_7209	Mus musculus (Mouse)	1345
D3Z2V4	D3Z2V4_MOUSE	unreviewed	Scavenger receptor class B member 1 (Scavenger receptor class B, member 1, isoform CRA_a)	Scarb1 mCG_16968	Mus musculus (Mouse)	506
Q545P0	Q545P0_MOUSE	unreviewed	ATPase, Na+/K+ transporting, beta 1 polypeptide (ATPase, Na+/K+ transporting, beta 1 polypeptide, isoform CRA_d)	Atp1b1 mCG_9368	Mus musculus (Mouse)	304
Q71QJ6	Q71QJ6_RAT	unreviewed	Calcium channel, voltage-dependent, L type, alpha 1C subunit, isoform CRA_a (L-type calcium channel alpha-1c subunit) (Voltage-dependent L-type calcium channel subunit alpha-1C)	Cacna1c rCG_29907	Rattus norvegicus (Rat)	2170
Q91ZM1	Q91ZM1_RAT	unreviewed	Short transient receptor potential channel 4 (Transient receptor potential cation channel, subfamily C, member 4, isoform CRA_c) (Transient receptor potential channel 4 alpha splice variant)	Trpc4 Trpc4_v2 rCG_50060	Rattus norvegicus (Rat)	977
G3V9C6	G3V9C6_RAT	unreviewed	Calcium channel, voltage-dependent, T type, alpha 1H subunit (Voltage-dependent T-type calcium channel subunit alpha-1H)	Cacna1h rCG_33015	Rattus norvegicus (Rat)	2359
Q5XIH8	Q5XIH8_RAT	unreviewed	Battenin	Cln3 rCG_40703	Rattus norvegicus (Rat)	438
Q5U324	Q5U324_RAT	unreviewed	Coagulation factor II (Thrombin) receptor	F2r rCG_44761	Rattus norvegicus (Rat)	432
G3V736	G3V736_RAT	unreviewed	Smoothened homolog (Smoothened homolog (Drosophila))	Smo rCG_28227	Rattus norvegicus (Rat)	793
Q5EB48	Q5EB48_RAT	unreviewed	Mal, T-cell differentiation protein-like (Protein Mall)	Mall rCG_26146	Rattus norvegicus (Rat)	154
D3ZCD0	D3ZCD0_RAT	unreviewed	Endothelial-specific receptor tyrosine kinase (Protein Tek)	Tek rCG_53516	Rattus norvegicus (Rat)	1120
Q75NI5	Q75NI5_RAT	unreviewed	Cadherin 15 (M-cadherin) (Protein Cdh15)	Cdh15 rCG_51596	Rattus norvegicus (Rat)	784
Q5PQU0	Q5PQU0_RAT	unreviewed	Kdr protein (Kinase insert domain protein receptor, isoform CRA_b)	Kdr rCG_56984	Rattus norvegicus (Rat)	1343
D3ZUH9	D3ZUH9_RAT	unreviewed	Low density lipoprotein receptor-related protein 6 (Predicted) (Protein Lrp6)	Lrp6 Lrp6_predicted rCG_29933	Rattus norvegicus (Rat)	1234
A9YTJ3	A9YTJ3_RAT	unreviewed	Voltage-dependent calcium channel T type alpha 1H subunit (Fragment)		Rattus norvegicus (Rat)	187
F1LNR9	F1LNR9_RAT	unreviewed	Transporter	Slc6a2	Rattus norvegicus (Rat)	597
F1LNC7	F1LNC7_RAT	unreviewed	Calcium-activated potassium channel subunit alpha-1	Kcnma1	Rattus norvegicus (Rat)	1058
D3ZE75	D3ZE75_RAT	unreviewed	Protein Lrp8	Lrp8	Rattus norvegicus (Rat)	999
A1EA80	A1EA80_RAT	unreviewed	Voltage-dependent calcium channel T type alpha 1H subunit domain II (Fragment)		Rattus norvegicus (Rat)	337
F1LQW0	F1LQW0_RAT	unreviewed	Transporter	Slc6a2	Rattus norvegicus (Rat)	567
F1LPL6	F1LPL6_RAT	unreviewed	Tyrosine-protein kinase receptor (EC 2.7.10.1)	Insr	Rattus norvegicus (Rat)	1248
F7F4S8	F7F4S8_RAT	unreviewed	Integrin beta	Itgb2	Rattus norvegicus (Rat)	768
M0R834	M0R834_RAT	unreviewed	Proteinase-activated receptor 1 (Fragment)	F2r	Rattus norvegicus (Rat)	403
F1LRB9	F1LRB9_RAT	unreviewed	Protein LOC100909709	LOC100909709	Rattus norvegicus (Rat)	759
Q9WTR4	Q9WTR4_RAT	unreviewed	Transporter	Slc6a2	Rattus norvegicus (Rat)	597
M0RBF2	M0RBF2_RAT	unreviewed	Vascular endothelial growth factor receptor 2	Kdr	Rattus norvegicus (Rat)	1216
O70484	O70484_RAT	unreviewed	Transient receptor potential protein 1 (Fragment)	trp1	Rattus norvegicus (Rat)	123
H0W9B9	H0W9B9_CAVPO	unreviewed	Uncharacterized protein	LOC100732253	Cavia porcellus (Guinea pig)	609
H0VIF2	H0VIF2_CAVPO	unreviewed	Uncharacterized protein		Cavia porcellus (Guinea pig)	1078
H0VFW3	H0VFW3_CAVPO	unreviewed	Uncharacterized protein (Fragment)	LOC100726761	Cavia porcellus (Guinea pig)	1357
H0VNB8	H0VNB8_CAVPO	unreviewed	Uncharacterized protein	LOC100735282	Cavia porcellus (Guinea pig)	1613
H0UXK4	H0UXK4_CAVPO	unreviewed	Uncharacterized protein (Fragment)		Cavia porcellus (Guinea pig)	941
H0VJC6	H0VJC6_CAVPO	unreviewed	Uncharacterized protein (Fragment)		Cavia porcellus (Guinea pig)	882
H0V0B0	H0V0B0_CAVPO	unreviewed	Uncharacterized protein	LOC100713312	Cavia porcellus (Guinea pig)	795
H0VXU0	H0VXU0_CAVPO	unreviewed	Uncharacterized protein	LOC100715705	Cavia porcellus (Guinea pig)	153
H0VVP6	H0VVP6_CAVPO	unreviewed	Uncharacterized protein		Cavia porcellus (Guinea pig)	120
H0W419	H0W419_CAVPO	unreviewed	Uncharacterized protein	Scarb1	Cavia porcellus (Guinea pig)	509
B8Q884	B8Q884_CAVPO	unreviewed	Transient receptor potential channel 4 alpha	TRPC4alpha	Cavia porcellus (Guinea pig)	977
H0VL39	H0VL39_CAVPO	unreviewed	Uncharacterized protein (Fragment)		Cavia porcellus (Guinea pig)	1792
H0VL66	H0VL66_CAVPO	unreviewed	Uncharacterized protein	LOC100734494	Cavia porcellus (Guinea pig)	460
H0VZV0	H0VZV0_CAVPO	unreviewed	Uncharacterized protein (Fragment)	LOC100719323	Cavia porcellus (Guinea pig)	391
H0UU29	H0UU29_CAVPO	unreviewed	Uncharacterized protein	LOC100730182	Cavia porcellus (Guinea pig)	472
H0VGF5	H0VGF5_CAVPO	unreviewed	Uncharacterized protein (Fragment)		Cavia porcellus (Guinea pig)	1985
H0WBE0	H0WBE0_CAVPO	unreviewed	Uncharacterized protein	LOC100713312	Cavia porcellus (Guinea pig)	111
H0VFN6	H0VFN6_CAVPO	unreviewed	Uncharacterized protein		Cavia porcellus (Guinea pig)	1121
H0VQ44	H0VQ44_CAVPO	unreviewed	Uncharacterized protein	LOC100731433	Cavia porcellus (Guinea pig)	316
H0VH87	H0VH87_CAVPO	unreviewed	Uncharacterized protein (Fragment)	CDH13	Cavia porcellus (Guinea pig)	352
H0VF73	H0VF73_CAVPO	unreviewed	Uncharacterized protein	LOC100722287	Cavia porcellus (Guinea pig)	316
H0VJW1	H0VJW1_CAVPO	unreviewed	Uncharacterized protein (Fragment)		Cavia porcellus (Guinea pig)	958
H0VMQ0	H0VMQ0_CAVPO	unreviewed	Tyrosine-protein kinase receptor (EC 2.7.10.1) (Fragment)	LOC100718484	Cavia porcellus (Guinea pig)	1368
H0VZX1	H0VZX1_CAVPO	unreviewed	Uncharacterized protein (Fragment)		Cavia porcellus (Guinea pig)	753
H0W0Q4	H0W0Q4_CAVPO	unreviewed	Uncharacterized protein (Fragment)	LOC100713312	Cavia porcellus (Guinea pig)	117
Q50H42	Q50H42_CAVPO	unreviewed	Transient receptor potential cation channel protein 4 (Fragment)	TRP4	Cavia porcellus (Guinea pig)	113
H0VN11	H0VN11_CAVPO	unreviewed	Uncharacterized protein	LOC100732598	Cavia porcellus (Guinea pig)	789
Q3UVJ3	Q3UVJ3_MOUSE	unreviewed	Tyrosine-protein kinase receptor (EC 2.7.10.1)	Igf1r	Mus musculus (Mouse)	923
E0CYZ3	E0CYZ3_MOUSE	unreviewed	Voltage-dependent T-type calcium channel subunit alpha-1H	Cacna1h	Mus musculus (Mouse)	1901
E9QNX9	E9QNX9_MOUSE	unreviewed	Tyrosine-protein kinase receptor (EC 2.7.10.1)	Igf1r	Mus musculus (Mouse)	1369
F8WGN0	F8WGN0_MOUSE	unreviewed	Voltage-dependent L-type calcium channel subunit alpha-1C	Cacna1c	Mus musculus (Mouse)	2005
J3QMT8	J3QMT8_MOUSE	unreviewed	Calcium-activated potassium channel subunit alpha-1	Kcnma1	Mus musculus (Mouse)	1135
Q3UF49	Q3UF49_MOUSE	unreviewed	Putative uncharacterized protein (Fragment)	Atp1a1	Mus musculus (Mouse)	406
D3Z1S4	D3Z1S4_MOUSE	unreviewed	Integrin beta (Fragment)	Itgb2	Mus musculus (Mouse)	54
F7C5U2	F7C5U2_MOUSE	unreviewed	Scavenger receptor class B member 1 (Fragment)	Scarb1	Mus musculus (Mouse)	176
G3UYL0	G3UYL0_MOUSE	unreviewed	Solute carrier family 2, facilitated glucose transporter member 1 (Fragment)	Slc2a1	Mus musculus (Mouse)	123
Q3U6Y9	Q3U6Y9_MOUSE	unreviewed	Putative uncharacterized protein	Cd36	Mus musculus (Mouse)	446
Q3TS86	Q3TS86_MOUSE	unreviewed	Putative uncharacterized protein (Fragment)	Lrp6	Mus musculus (Mouse)	619
Q80UB2	Q80UB2_MOUSE	unreviewed	Growth hormone secretagogue receptor type 1 (Fragment)	Ghsr	Mus musculus (Mouse)	123
Q9CT95	Q9CT95_MOUSE	unreviewed	Putative uncharacterized protein (Fragment)	Cd36	Mus musculus (Mouse)	66
E9Q8K0	E9Q8K0_MOUSE	unreviewed	Low-density lipoprotein receptor-related protein 6	Lrp6	Mus musculus (Mouse)	667
Q3TDW2	Q3TDW2_MOUSE	unreviewed	Putative uncharacterized protein (Fragment)	Psen1	Mus musculus (Mouse)	339
F7C376	F7C376_MOUSE	unreviewed	Voltage-dependent L-type calcium channel subunit alpha-1C	Cacna1c	Mus musculus (Mouse)	2063
Q8BT28	Q8BT28_MOUSE	unreviewed	Putative uncharacterized protein (Fragment)	Cdh13	Mus musculus (Mouse)	351
