Entry	Entry name	Status	Protein names	Gene names	Organism	Length
Q99M64	P4K2A_RAT	reviewed	Phosphatidylinositol 4-kinase type 2-alpha (EC 2.7.1.67) (55 kDa type II phosphatidylinositol 4-kinase) (Phosphatidylinositol 4-kinase type II-alpha)	Pi4k2a Pi4kii	Rattus norvegicus (Rat)	478
Q2TBE6	P4K2A_MOUSE	reviewed	Phosphatidylinositol 4-kinase type 2-alpha (EC 2.7.1.67) (Phosphatidylinositol 4-kinase type II-alpha)	Pi4k2a	Mus musculus (Mouse)	479
Q505I0	P4K2A_XENTR	reviewed	Phosphatidylinositol 4-kinase type 2-alpha (EC 2.7.1.67) (Phosphatidylinositol 4-kinase type II-alpha)	pi4k2a	Xenopus tropicalis (Western clawed frog) (Silurana tropicalis)	471
Q6PE18	P4K2A_DANRE	reviewed	Phosphatidylinositol 4-kinase type 2-alpha (EC 2.7.1.67) (Phosphatidylinositol 4-kinase type II-alpha)	pi4k2a pi4kii si:ch211-197k17.1	Danio rerio (Zebrafish) (Brachydanio rerio)	447
Q08B31	P4K2A_XENLA	reviewed	Phosphatidylinositol 4-kinase type 2-alpha (EC 2.7.1.67) (Phosphatidylinositol 4-kinase type II-alpha)	pi4k2a	Xenopus laevis (African clawed frog)	469
Q9BTU6	P4K2A_HUMAN	reviewed	Phosphatidylinositol 4-kinase type 2-alpha (EC 2.7.1.67) (Phosphatidylinositol 4-kinase type II-alpha)	PI4K2A	Homo sapiens (Human)	479
Q9UNF0	PACN2_HUMAN	reviewed	Protein kinase C and casein kinase substrate in neurons protein 2 (Syndapin-2) (Syndapin-II)	PACSIN2	Homo sapiens (Human)	486
Q9QY17	PACN2_RAT	reviewed	Protein kinase C and casein kinase substrate in neurons 2 protein (Synaptic dynamin-associated protein II) (Syndapin-2) (Syndapin-II) (SdpII)	Pacsin2	Rattus norvegicus (Rat)	488
Q9DDA9	PACN2_XENLA	reviewed	Protein kinase C and casein kinase substrate in neurons protein 2 (x-PACSIN2)	pacsin2	Xenopus laevis (African clawed frog)	477
Q9WVE8	PACN2_MOUSE	reviewed	Protein kinase C and casein kinase substrate in neurons protein 2 (Syndapin-2) (Syndapin-II)	Pacsin2	Mus musculus (Mouse)	486
O13154	PACN2_CHICK	reviewed	Protein kinase C and casein kinase substrate in neurons protein 2 (Focal adhesion protein of 52 kDa) (FAP52)	PACSIN2	Gallus gallus (Chicken)	448
P41586	PACR_HUMAN	reviewed	Pituitary adenylate cyclase-activating polypeptide type I receptor (PACAP type I receptor) (PACAP-R-1) (PACAP-R1)	ADCYAP1R1	Homo sapiens (Human)	468
P32215	PACR_RAT	reviewed	Pituitary adenylate cyclase-activating polypeptide type I receptor (PACAP type I receptor) (PACAP-R-1) (PACAP-R1)	Adcyap1r1	Rattus norvegicus (Rat)	523
P70205	PACR_MOUSE	reviewed	Pituitary adenylate cyclase-activating polypeptide type I receptor (PACAP type I receptor) (PACAP-R-1) (PACAP-R1)	Adcyap1r1	Mus musculus (Mouse)	496
P30558	PAR1_MOUSE	reviewed	Proteinase-activated receptor 1 (PAR-1) (Thrombin receptor)	F2r Cf2r Par1	Mus musculus (Mouse)	430
Q00991	PAR1_CRILO	reviewed	Proteinase-activated receptor 1 (PAR-1) (Thrombin receptor)	F2R PAR1	Cricetulus longicaudatus (Long-tailed dwarf hamster) (Chinese hamster)	428
A7YY44	PAR1_BOVIN	reviewed	Proteinase-activated receptor 1 (PAR-1) (Thrombin receptor)	F2R PAR1	Bos taurus (Bovine)	427
P25116	PAR1_HUMAN	reviewed	Proteinase-activated receptor 1 (PAR-1) (Coagulation factor II receptor) (Thrombin receptor)	F2R CF2R PAR1 TR	Homo sapiens (Human)	425
P26824	PAR1_RAT	reviewed	Proteinase-activated receptor 1 (PAR-1) (Thrombin receptor)	F2r Par1	Rattus norvegicus (Rat)	432
P56488	PAR1_PAPHA	reviewed	Proteinase-activated receptor 1 (PAR-1) (Thrombin receptor)	F2R BTHR12 PAR1	Papio hamadryas (Hamadryas baboon)	425
Q5E946	PARK7_BOVIN	reviewed	Protein DJ-1 (EC 3.4.-.-) (Parkinson disease protein 7 homolog)	PARK7	Bos taurus (Bovine)	189
Q5XJ36	PARK7_DANRE	reviewed	Protein DJ-1 (zDJ-1) (EC 3.4.-.-) (Parkinson disease protein 7 homolog)	park7 dj1 zgc:103725	Danio rerio (Zebrafish) (Brachydanio rerio)	189
Q95LI9	PARK7_CHLAE	reviewed	Protein DJ-1 (EC 3.4.-.-) (Parkinson disease protein 7 homolog)	PARK7	Chlorocebus aethiops (Green monkey) (Cercopithecus aethiops)	189
Q8UW59	PARK7_CHICK	reviewed	Protein DJ-1 (EC 3.4.-.-) (Parkinson disease protein 7 homolog)	PARK7	Gallus gallus (Chicken)	189
Q99497	PARK7_HUMAN	reviewed	Protein DJ-1 (EC 3.4.-.-) (Oncogene DJ1) (Parkinson disease protein 7)	PARK7	Homo sapiens (Human)	189
Q7TQ35	PARK7_MESAU	reviewed	Protein DJ-1 (EC 3.4.-.-) (Contraception-associated protein 1) (Parkinson disease protein 7 homolog)	PARK7 CAP1	Mesocricetus auratus (Golden hamster)	189
O88767	PARK7_RAT	reviewed	Protein DJ-1 (EC 3.4.-.-) (Contraception-associated protein 1) (Protein CAP1) (Fertility protein SP22) (Parkinson disease protein 7 homolog)	Park7 Cap1	Rattus norvegicus (Rat)	189
Q99LX0	PARK7_MOUSE	reviewed	Protein DJ-1 (EC 3.4.-.-) (Parkinson disease protein 7 homolog)	Park7	Mus musculus (Mouse)	189
Q01062	PDE2A_RAT	reviewed	cGMP-dependent 3',5'-cyclic phosphodiesterase (EC 3.1.4.17) (Cyclic GMP-stimulated phosphodiesterase) (CGS-PDE) (cGSPDE)	Pde2a	Rattus norvegicus (Rat)	928
Q08481	PECA1_MOUSE	reviewed	Platelet endothelial cell adhesion molecule (PECAM-1) (CD antigen CD31)	Pecam1 Pecam Pecam-1	Mus musculus (Mouse)	727
Q95242	PECA1_PIG	reviewed	Platelet endothelial cell adhesion molecule (PECAM-1) (CD antigen CD31)	PECAM1	Sus scrofa (Pig)	740
Q3SWT0	PECA1_RAT	reviewed	Platelet endothelial cell adhesion molecule (PECAM-1) (CD antigen CD31)	Pecam1 Pecam	Rattus norvegicus (Rat)	678
Q9NWQ8	PHAG1_HUMAN	reviewed	Phosphoprotein associated with glycosphingolipid-enriched microdomains 1 (Csk-binding protein) (Transmembrane adapter protein PAG) (Transmembrane phosphoprotein Cbp)	PAG1 CBP PAG	Homo sapiens (Human)	432
Q3U1F9	PHAG1_MOUSE	reviewed	Phosphoprotein associated with glycosphingolipid-enriched microdomains 1 (Csk-binding protein) (Transmembrane phosphoprotein Cbp)	Pag1 Cbp Pag	Mus musculus (Mouse)	429
P43076	PHR1_CANAL	reviewed	pH-responsive protein 1 (pH-regulated protein 1)	PHR1 CaO19.11310 CaO19.3829	Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast)	548
P10688	PLCD1_RAT	reviewed	1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase delta-1 (EC 3.1.4.11) (Phosphoinositide phospholipase C-delta-1) (Phospholipase C-III) (PLC-III) (Phospholipase C-delta-1) (PLC-delta-1)	Plcd1	Rattus norvegicus (Rat)	756
P70498	PLD2_RAT	reviewed	Phospholipase D2 (PLD 2) (rPLD2) (EC 3.1.4.4) (Choline phosphatase 2) (PLD1C) (Phosphatidylcholine-hydrolyzing phospholipase D2)	Pld2	Rattus norvegicus (Rat)	933
P47987	PLLP_RAT	reviewed	Plasmolipin (Plasma membrane proteolipid)	Pllp Pmlp Tm4sf11	Rattus norvegicus (Rat)	182
Q9DCU2	PLLP_MOUSE	reviewed	Plasmolipin (Plasma membrane proteolipid)	Pllp Plapi Pmlp Tm4sf11	Mus musculus (Mouse)	182
Q9Y342	PLLP_HUMAN	reviewed	Plasmolipin (Plasma membrane proteolipid)	PLLP PMLP TM4SF11	Homo sapiens (Human)	182
O15162	PLS1_HUMAN	reviewed	Phospholipid scramblase 1 (PL scramblase 1) (Ca(2+)-dependent phospholipid scramblase 1) (Erythrocyte phospholipid scramblase) (MmTRA1b)	PLSCR1	Homo sapiens (Human)	318
Q9JJ00	PLS1_MOUSE	reviewed	Phospholipid scramblase 1 (PL scramblase 1) (Ca(2+)-dependent phospholipid scramblase 1) (Transplantability-associated protein 1) (NOR1) (TRA1)	Plscr1 Tra1b Tras1	Mus musculus (Mouse)	328
P58195	PLS1_RAT	reviewed	Phospholipid scramblase 1 (PL scramblase 1) (Ca(2+)-dependent phospholipid scramblase 1)	Plscr1	Rattus norvegicus (Rat)	335
Q9BX97	PLVAP_HUMAN	reviewed	Plasmalemma vesicle-associated protein (Fenestrated endothelial-linked structure protein) (Plasmalemma vesicle protein 1) (PV-1)	PLVAP FELS PV1	Homo sapiens (Human)	442
Q91VC4	PLVAP_MOUSE	reviewed	Plasmalemma vesicle-associated protein (MECA-32 antigen) (Plasmalemma vesicle protein 1) (PV-1)	Plvap Pv1	Mus musculus (Mouse)	438
Q9WV78	PLVAP_RAT	reviewed	Plasmalemma vesicle-associated protein (Plasmalemma vesicle protein 1) (PV-1) (gp68)	Plvap Pv1	Rattus norvegicus (Rat)	438
P05030	PMA1_YEAST	reviewed	Plasma membrane ATPase 1 (EC 3.6.3.6) (Proton pump 1)	PMA1 YGL008C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	918
Q52S86	PODXL_CANFA	reviewed	Podocalyxin (Gp135) (Podocalyxin-like protein 1) (PC) (PC-like protein 1) (PCLP-1) (cPCLP1)	PODXL PCLP PCLP1	Canis familiaris (Dog) (Canis lupus familiaris)	571
O57604	PODXL_CHICK	reviewed	Podocalyxin (Podocalyxin-like protein 1) (PC) (PCLP-1) (Thrombomucin)	PODXL MEP21 PCLP PCLP1	Gallus gallus (Chicken)	571
O00592	PODXL_HUMAN	reviewed	Podocalyxin (GCTM-2 antigen) (Gp200) (Podocalyxin-like protein 1) (PC) (PCLP-1)	PODXL PCLP PCLP1	Homo sapiens (Human)	558
Q28645	PODXL_RABIT	reviewed	Podocalyxin (Podocalyxin-like protein 1) (PC) (PCLP-1)	PODXL PCLP1	Oryctolagus cuniculus (Rabbit)	551
Q9R0M4	PODXL_MOUSE	reviewed	Podocalyxin (Podocalyxin-like protein 1) (PC) (PCLP-1)	Podxl Pclp1	Mus musculus (Mouse)	503
Q9NP85	PODO_HUMAN	reviewed	Podocin	NPHS2	Homo sapiens (Human)	383
Q8K4G9	PODO_RAT	reviewed	Podocin	Nphs2	Rattus norvegicus (Rat)	383
Q9WTQ2	PODXL_RAT	reviewed	Podocalyxin (Podocalyxin-like protein 1) (PC) (PCLP-1)	Podxl Pclp1	Rattus norvegicus (Rat)	485
Q91X05	PODO_MOUSE	reviewed	Podocin	Nphs2	Mus musculus (Mouse)	385
P45478	PPT1_BOVIN	reviewed	Palmitoyl-protein thioesterase 1 (PPT-1) (EC 3.1.2.22) (Palmitoyl-protein hydrolase 1)	PPT1 PPT	Bos taurus (Bovine)	306
O88531	PPT1_MOUSE	reviewed	Palmitoyl-protein thioesterase 1 (PPT-1) (EC 3.1.2.22) (Palmitoyl-protein hydrolase 1)	Ppt1 Ppt	Mus musculus (Mouse)	306
Q8HXW6	PPT1_MACFA	reviewed	Palmitoyl-protein thioesterase 1 (PPT-1) (EC 3.1.2.22) (Palmitoyl-protein hydrolase 1)	PPT1 QnpA-18851	Macaca fascicularis (Crab-eating macaque) (Cynomolgus monkey)	306
P45479	PPT1_RAT	reviewed	Palmitoyl-protein thioesterase 1 (PPT-1) (EC 3.1.2.22) (Palmitoyl-protein hydrolase 1)	Ppt1 Ppt	Rattus norvegicus (Rat)	306
P50897	PPT1_HUMAN	reviewed	Palmitoyl-protein thioesterase 1 (PPT-1) (EC 3.1.2.22) (Palmitoyl-protein hydrolase 1)	PPT1 PPT	Homo sapiens (Human)	306
P04156	PRIO_HUMAN	reviewed	Major prion protein (PrP) (ASCR) (PrP27-30) (PrP33-35C) (CD antigen CD230)	PRNP PRIP PRP	Homo sapiens (Human)	253
P04925	PRIO_MOUSE	reviewed	Major prion protein (PrP) (PrP27-30) (PrP33-35C) (CD antigen CD230)	Prnp Prn-p Prp	Mus musculus (Mouse)	254
Q9JK66	PRKN2_RAT	reviewed	E3 ubiquitin-protein ligase parkin (EC 6.3.2.-)	Park2 Prkn	Rattus norvegicus (Rat)	465
Q9ESD1	PRSS8_MOUSE	reviewed	Prostasin (EC 3.4.21.-) (Channel-activating protease 1) (CAP1) (Serine protease 8) [Cleaved into: Prostasin light chain; Prostasin heavy chain]	Prss8 Cap1	Mus musculus (Mouse)	342
Q6RH31	PSN1_CANFA	reviewed	Presenilin-1 (PS-1) (EC 3.4.23.-) [Cleaved into: Presenilin-1 NTF subunit; Presenilin-1 CTF subunit; Presenilin-1 CTF12 (PS1-CTF12)]	PSEN1	Canis familiaris (Dog) (Canis lupus familiaris)	466
Q9W6T7	PSN1_DANRE	reviewed	Presenilin-1 (PS-1) (Zf-PS1) (EC 3.4.23.-)	psen1	Danio rerio (Zebrafish) (Brachydanio rerio)	456
Q90X07	PSN2_CHICK	reviewed	Presenilin-2 (PS-2) (EC 3.4.23.-) [Cleaved into: Presenilin-2 NTF subunit; Presenilin-2 CTF subunit]	PSEN2	Gallus gallus (Chicken)	451
Q90ZE4	PSN2_DANRE	reviewed	Presenilin-2 (PS-2) (Zf-PS2) (EC 3.4.23.-) (Pre2)	psen2	Danio rerio (Zebrafish) (Brachydanio rerio)	441
Q9XT96	PSN2_BOVIN	reviewed	Presenilin-2 (PS-2) (EC 3.4.23.-) [Cleaved into: Presenilin-2 NTF subunit; Presenilin-2 CTF subunit]	PSEN2	Bos taurus (Bovine)	449
P49810	PSN2_HUMAN	reviewed	Presenilin-2 (PS-2) (EC 3.4.23.-) (AD3LP) (AD5) (E5-1) (STM-2) [Cleaved into: Presenilin-2 NTF subunit; Presenilin-2 CTF subunit]	PSEN2 AD4 PS2 PSNL2 STM2	Homo sapiens (Human)	448
P52166	PSN_CAEEL	reviewed	Presenilin sel-12 (Suppressor/enhancer of lin-12 protein 12)	sel-12 F35H12.3	Caenorhabditis elegans	444
Q61144	PSN2_MOUSE	reviewed	Presenilin-2 (PS-2) (EC 3.4.23.-) [Cleaved into: Presenilin-2 NTF subunit; Presenilin-2 CTF subunit]	Psen2 Ad4h Alg3 Ps-2 Psnl2	Mus musculus (Mouse)	448
O02194	PSN_DROME	reviewed	Presenilin homolog (DmPS) (EC 3.4.23.-) (dPS)	Psn PS CG18803	Drosophila melanogaster (Fruit fly)	541
P49769	PSN1_MOUSE	reviewed	Presenilin-1 (PS-1) (EC 3.4.23.-) (Protein S182) [Cleaved into: Presenilin-1 NTF subunit; Presenilin-1 CTF subunit; Presenilin-1 CTF12 (PS1-CTF12)]	Psen1 Ad3h Psnl1	Mus musculus (Mouse)	467
Q4JIM4	PSN1_CHICK	reviewed	Presenilin-1 (PS-1) (EC 3.4.23.-) [Cleaved into: Presenilin-1 NTF subunit; Presenilin-1 CTF subunit]	PSEN1	Gallus gallus (Chicken)	468
P97887	PSN1_RAT	reviewed	Presenilin-1 (PS-1) (EC 3.4.23.-) (Protein S182) [Cleaved into: Presenilin-1 NTF subunit; Presenilin-1 CTF subunit; Presenilin-1 CTF12 (PS1-CTF12)]	Psen1 Psnl1	Rattus norvegicus (Rat)	468
Q9XT97	PSN1_BOVIN	reviewed	Presenilin-1 (PS-1) (EC 3.4.23.-) [Cleaved into: Presenilin-1 NTF subunit; Presenilin-1 CTF subunit; Presenilin-1 CTF12 (PS1-CTF12)]	PSEN1	Bos taurus (Bovine)	478
P49768	PSN1_HUMAN	reviewed	Presenilin-1 (PS-1) (EC 3.4.23.-) (Protein S182) [Cleaved into: Presenilin-1 NTF subunit; Presenilin-1 CTF subunit; Presenilin-1 CTF12 (PS1-CTF12)]	PSEN1 AD3 PS1 PSNL1	Homo sapiens (Human)	467
Q13635	PTC1_HUMAN	reviewed	Protein patched homolog 1 (PTC) (PTC1)	PTCH1 PTCH	Homo sapiens (Human)	1447
Q61115	PTC1_MOUSE	reviewed	Protein patched homolog 1 (PTC) (PTC1)	Ptch1 Ptch	Mus musculus (Mouse)	1434
Q16647	PTGIS_HUMAN	reviewed	Prostacyclin synthase (EC 5.3.99.4) (Prostaglandin I2 synthase)	PTGIS CYP8 CYP8A1	Homo sapiens (Human)	500
O35074	PTGIS_MOUSE	reviewed	Prostacyclin synthase (EC 5.3.99.4) (Prostaglandin I2 synthase)	Ptgis Cyp8	Mus musculus (Mouse)	501
Q29626	PTGIS_BOVIN	reviewed	Prostacyclin synthase (EC 5.3.99.4) (Prostaglandin I2 synthase)	PTGIS CYP8	Bos taurus (Bovine)	500
Q62969	PTGIS_RAT	reviewed	Prostacyclin synthase (EC 5.3.99.4) (Prostaglandin I2 synthase)	Ptgis Cyp8	Rattus norvegicus (Rat)	501
P08575	PTPRC_HUMAN	reviewed	Receptor-type tyrosine-protein phosphatase C (EC 3.1.3.48) (Leukocyte common antigen) (L-CA) (T200) (CD antigen CD45)	PTPRC CD45	Homo sapiens (Human)	1304
P04157	PTPRC_RAT	reviewed	Receptor-type tyrosine-protein phosphatase C (EC 3.1.3.48) (Leukocyte common antigen) (L-CA) (T200) (CD antigen CD45)	Ptprc	Rattus norvegicus (Rat)	1273
P06800	PTPRC_MOUSE	reviewed	Receptor-type tyrosine-protein phosphatase C (EC 3.1.3.48) (Leukocyte common antigen) (L-CA) (Lymphocyte antigen 5) (Ly-5) (T200) (CD antigen CD45)	Ptprc Ly-5	Mus musculus (Mouse)	1291
P85125	PTRF_RAT	reviewed	Polymerase I and transcript release factor (Cavin-1) (cav-p60)	Ptrf	Rattus norvegicus (Rat)	392
Q6NZI2	PTRF_HUMAN	reviewed	Polymerase I and transcript release factor (Cavin-1)	PTRF FKSG13	Homo sapiens (Human)	390
O54724	PTRF_MOUSE	reviewed	Polymerase I and transcript release factor (Cav-p60) (Cavin-1)	Ptrf	Mus musculus (Mouse)	392
Q86UN3	R4RL2_HUMAN	reviewed	Reticulon-4 receptor-like 2 (Nogo receptor-like 3) (Nogo-66 receptor homolog 1) (Nogo-66 receptor-related protein 2) (NgR2)	RTN4RL2 NGRH1 NGRL3	Homo sapiens (Human)	420
Q86UN2	R4RL1_HUMAN	reviewed	Reticulon-4 receptor-like 1 (Nogo receptor-like 2) (Nogo-66 receptor homolog 2) (Nogo-66 receptor-related protein 3) (NgR3)	RTN4RL1 NGRH2 NGRL2	Homo sapiens (Human)	441
Q80WD1	R4RL2_RAT	reviewed	Reticulon-4 receptor-like 2 (Nogo receptor-like 3) (Nogo-66 receptor homolog 1) (Nogo-66 receptor-related protein 2) (NgR2)	Rtn4rl2 Ngrh1	Rattus norvegicus (Rat)	420
Q80WD0	R4RL1_RAT	reviewed	Reticulon-4 receptor-like 1 (Nogo receptor-like 2) (Nogo-66 receptor homolog 2) (Nogo-66 receptor-related protein 3) (NgR3)	Rtn4rl1 Ngrh2	Rattus norvegicus (Rat)	445
Q7M6Z0	R4RL2_MOUSE	reviewed	Reticulon-4 receptor-like 2 (Nogo receptor-like 3) (Nogo-66 receptor homolog 1) (Nogo-66 receptor-related protein 2) (NgR2)	Rtn4rl2 Ngrl3	Mus musculus (Mouse)	420
Q8K0S5	R4RL1_MOUSE	reviewed	Reticulon-4 receptor-like 1 (Nogo receptor-like 2) (Nogo-66 receptor homolog 2) (Nogo-66 receptor-related protein 3) (NgR3)	Rtn4rl1 Ngrl2	Mus musculus (Mouse)	445
P18066	RAB5A_CANFA	reviewed	Ras-related protein Rab-5A	RAB5A	Canis familiaris (Dog) (Canis lupus familiaris)	215
Q9CQD1	RAB5A_MOUSE	reviewed	Ras-related protein Rab-5A	Rab5a nnyRab5a	Mus musculus (Mouse)	215
P20339	RAB5A_HUMAN	reviewed	Ras-related protein Rab-5A	RAB5A RAB5	Homo sapiens (Human)	215
P08644	RASK_RAT	reviewed	GTPase KRas (K-Ras 2) (Ki-Ras) (c-K-ras) (c-Ki-ras) [Cleaved into: GTPase KRas, N-terminally processed]	Kras Kras2	Rattus norvegicus (Rat)	189
P01116	RASK_HUMAN	reviewed	GTPase KRas (K-Ras 2) (Ki-Ras) (c-K-ras) (c-Ki-ras) [Cleaved into: GTPase KRas, N-terminally processed]	KRAS KRAS2 RASK2	Homo sapiens (Human)	189
P35546	RET_MOUSE	reviewed	Proto-oncogene tyrosine-protein kinase receptor Ret (EC 2.7.10.1) (Proto-oncogene c-Ret) [Cleaved into: Soluble RET kinase fragment; Extracellular cell-membrane anchored RET cadherin 120 kDa fragment]	Ret	Mus musculus (Mouse)	1115
P07949	RET_HUMAN	reviewed	Proto-oncogene tyrosine-protein kinase receptor Ret (EC 2.7.10.1) (Cadherin family member 12) (Proto-oncogene c-Ret) [Cleaved into: Soluble RET kinase fragment; Extracellular cell-membrane anchored RET cadherin 120 kDa fragment]	RET CDHF12 CDHR16 PTC RET51	Homo sapiens (Human)	1114
G3V9H8	RET_RAT	reviewed	Proto-oncogene tyrosine-protein kinase receptor Ret (EC 2.7.10.1) [Cleaved into: Soluble RET kinase fragment; Extracellular cell-membrane anchored RET cadherin 120 kDa fragment]	Ret	Rattus norvegicus (Rat)	1115
P38234	RFS1_YEAST	reviewed	Protein RFS1 (RAD55 suppressor protein 1)	RFS1 YBR052C YBR0505	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	210
Q6A0D4	RFTN1_MOUSE	reviewed	Raftlin (Raft-linking protein)	Rftn1 Kiaa0084	Mus musculus (Mouse)	554
Q14699	RFTN1_HUMAN	reviewed	Raftlin (Cell migration-inducing gene 2 protein) (Raft-linking protein)	RFTN1 KIAA0084 MIG2	Homo sapiens (Human)	578
Q6NW40	RGMB_HUMAN	reviewed	RGM domain family member B (DRG11-responsive axonal guidance and outgrowth of neurite) (DRAGON)	RGMB	Homo sapiens (Human)	437
Q7TQ33	RGMB_MOUSE	reviewed	RGM domain family member B (DRG11-responsive axonal guidance and outgrowth of neurite) (DRAGON)	Rgmb	Mus musculus (Mouse)	436
P56700	RGS16_RAT	reviewed	Regulator of G-protein signaling 16 (RGS16) (Retinal-specific RGS) (RGS-r) (Retinally abundant regulator of G-protein signaling)	Rgs16 Rgsr	Rattus norvegicus (Rat)	199
Q63744	RHG07_RAT	reviewed	Rho GTPase-activating protein 7 (Deleted in liver cancer 1 protein homolog) (DLC-1) (Rho-type GTPase-activating protein 7) (START domain-containing protein 12) (StARD12) (StAR-related lipid transfer protein 12) (p122-RhoGAP)	Dlc1 Arhgap7 Rhogap Stard12	Rattus norvegicus (Rat)	1091
Q96QB1	RHG07_HUMAN	reviewed	Rho GTPase-activating protein 7 (Deleted in liver cancer 1 protein) (DLC-1) (HP protein) (Rho-type GTPase-activating protein 7) (START domain-containing protein 12) (StARD12) (StAR-related lipid transfer protein 12)	DLC1 ARHGAP7 KIAA1723 STARD12	Homo sapiens (Human)	1528
Q8R527	RHOQ_MOUSE	reviewed	Rho-related GTP-binding protein RhoQ (Ras-like protein TC10)	Rhoq Arhq Tc10	Mus musculus (Mouse)	205
P17081	RHOQ_HUMAN	reviewed	Rho-related GTP-binding protein RhoQ (Ras-like protein TC10) (Ras-like protein family member 7A)	RHOQ ARHQ RASL7A TC10	Homo sapiens (Human)	205
Q9JJL4	RHOQ_RAT	reviewed	Rho-related GTP-binding protein RhoQ (Ras-like protein TC10)	Rhoq Tc10	Rattus norvegicus (Rat)	205
Q60855	RIPK1_MOUSE	reviewed	Receptor-interacting serine/threonine-protein kinase 1 (EC 2.7.11.1) (Cell death protein RIP) (Receptor-interacting protein 1) (RIP-1) (Serine/threonine-protein kinase RIP)	Ripk1 Rinp Rip	Mus musculus (Mouse)	656
Q13546	RIPK1_HUMAN	reviewed	Receptor-interacting serine/threonine-protein kinase 1 (EC 2.7.11.1) (Cell death protein RIP) (Receptor-interacting protein 1) (RIP-1) (Serine/threonine-protein kinase RIP)	RIPK1 RIP RIP1	Homo sapiens (Human)	671
P25343	RV161_YEAST	reviewed	Reduced viability upon starvation protein 161	RVS161 END6 SPE161 YCR009C YCR9C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	265
Q5E9P3	S1PR1_BOVIN	reviewed	Sphingosine 1-phosphate receptor 1 (S1P receptor 1) (S1P1) (Endothelial differentiation G-protein coupled receptor 1) (Sphingosine 1-phosphate receptor Edg-1) (S1P receptor Edg-1) (CD antigen CD363)	S1PR1 EDG1	Bos taurus (Bovine)	382
P48303	S1PR1_RAT	reviewed	Sphingosine 1-phosphate receptor 1 (S1P receptor 1) (S1P1) (Endothelial differentiation G-protein coupled receptor 1) (Sphingosine 1-phosphate receptor Edg-1) (S1P receptor Edg-1) (CD antigen CD363)	S1pr1 Edg1	Rattus norvegicus (Rat)	383
P21453	S1PR1_HUMAN	reviewed	Sphingosine 1-phosphate receptor 1 (S1P receptor 1) (S1P1) (Endothelial differentiation G-protein coupled receptor 1) (Sphingosine 1-phosphate receptor Edg-1) (S1P receptor Edg-1) (CD antigen CD363)	S1PR1 CHEDG1 EDG1	Homo sapiens (Human)	382
O08530	S1PR1_MOUSE	reviewed	Sphingosine 1-phosphate receptor 1 (S1P receptor 1) (S1P1) (Endothelial differentiation G-protein coupled receptor 1) (Lysophospholipid receptor B1) (Sphingosine 1-phosphate receptor Edg-1) (S1P receptor Edg-1) (CD antigen CD363)	S1pr1 Edg1 Lpb1	Mus musculus (Mouse)	382
Q4U2R8	S22A6_HUMAN	reviewed	Solute carrier family 22 member 6 (Organic anion transporter 1) (hOAT1) (PAH transporter) (hPAHT) (Renal organic anion transporter 1) (hROAT1)	SLC22A6 OAT1 PAHT	Homo sapiens (Human)	563
Q8VC69	S22A6_MOUSE	reviewed	Solute carrier family 22 member 6 (Kidney-specific transport protein) (Novel kidney transcript) (mNKT) (Organic anion transporter 1) (Renal organic anion transporter 1) (mROAT1)	Slc22a6 Nkt Oat1	Mus musculus (Mouse)	545
O35956	S22A6_RAT	reviewed	Solute carrier family 22 member 6 (Organic anion transporter 1) (rOAT1) (renal organic anion transporter 1) (rROAT1)	Slc22a6 Oat1	Rattus norvegicus (Rat)	551
P97849	S27A1_RAT	reviewed	Long-chain fatty acid transport protein 1 (FATP-1) (Fatty acid transport protein 1) (EC 6.2.1.-) (Solute carrier family 27 member 1)	Slc27a1 Fatp Fatp1	Rattus norvegicus (Rat)	646
P23975	SC6A2_HUMAN	reviewed	Sodium-dependent noradrenaline transporter (Norepinephrine transporter) (NET) (Solute carrier family 6 member 2)	SLC6A2 NAT1 NET1 SLC6A5	Homo sapiens (Human)	617
O55192	SC6A2_MOUSE	reviewed	Sodium-dependent noradrenaline transporter (Norepinephrine transporter) (NET) (Solute carrier family 6 member 2)	Slc6a2	Mus musculus (Mouse)	617
