DB	ID	Symbol	Qualifier	GO ID	GO Name	Aspect	Evidence	Reference	With	Taxon	Date	Source	Splice
UniProtKB	G1QHT7	-	-	GO:0005901	caveola	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000303830	61853	20140315	Ensembl	-
UniProtKB	G1QIY8	LOC100606538	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000352834	61853	20140315	Ensembl	-
UniProtKB	G1QJV5	-	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000263620	61853	20140315	Ensembl	-
UniProtKB	G1QJZ5	CD55	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000316333	61853	20140315	Ensembl	-
UniProtKB	G1QK17	LOC100583833	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000334153	61853	20140315	Ensembl	-
UniProtKB	G1QNK5	CXADR	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000284878	61853	20140315	Ensembl	-
UniProtKB	G1QNP6	DLC1	-	GO:0005901	caveola	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000276297	61853	20140315	Ensembl	-
UniProtKB	G1QPF0	LOC100590463	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000345494	61853	20140315	Ensembl	-
UniProtKB	G1QPV4	PAG1	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000220597	61853	20140315	Ensembl	-
UniProtKB	G1QPZ6	BMPR1A	-	GO:0005901	caveola	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000361107	61853	20140315	Ensembl	-
UniProtKB	G1QQ24	LOC100596811	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000272462	61853	20140315	Ensembl	-
UniProtKB	G1QTL0	LRP6	-	GO:0005901	caveola	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000261349	61853	20140315	Ensembl	-
UniProtKB	G1QTV8	LOC100595170	-	GO:0071986	Ragulator complex	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000256644	61853	20140315	Ensembl	-
UniProtKB	G1QUD3	LOC100591755	-	GO:0005901	caveola	Component	IEA	GO_REF:0000040	UniProtKB-SubCell:SL-0035	61853	20140315	UniProt	-
UniProtKB	G1QV96	LOC100592456	-	GO:0005901	caveola	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000297494	61853	20140315	Ensembl	-
UniProtKB	G1QVI4	ANGPT1	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000428340	61853	20140315	Ensembl	-
UniProtKB	G1QVR5	TGFBR2	-	GO:0005901	caveola	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000351905	61853	20140315	Ensembl	-
UniProtKB	G1QXB4	STOML2	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000348886	61853	20140315	Ensembl	-
UniProtKB	G1QY63	-	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000368189	61853	20140315	Ensembl	-
UniProtKB	G1R0A3	LOC100597572	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000365569	61853	20140315	Ensembl	-
UniProtKB	G1R0I0	GHSR	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000241256	61853	20140315	Ensembl	-
UniProtKB	G1R2K4	LOC100583968	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000398698	61853	20140315	Ensembl	-
UniProtKB	G1R2M8	LOC100579255	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000296145	61853	20140315	Ensembl	-
UniProtKB	G1R359	LOC100602214	-	GO:0005901	caveola	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000362680	61853	20140315	Ensembl	-
UniProtKB	G1R5M7	PTGIS	-	GO:0005901	caveola	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000244043	61853	20140315	Ensembl	-
UniProtKB	G1R5M7	PTGIS	-	GO:0005901	caveola	Component	ISS	GO_REF:0000024	UniProtKB:Q16647	61853	20120221	UniProt	-
UniProtKB	G1R5P7	HYAL2	-	GO:0045121	membrane raft	Component	ISS	GO_REF:0000024	UniProtKB:Q12891	61853	20120222	UniProt	-
UniProtKB	G1R5S5	LOC100587436	-	GO:0005901	caveola	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000363708	61853	20140315	Ensembl	-
UniProtKB	G1R688	PIKFYVE	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000264380	61853	20140315	Ensembl	-
UniProtKB	G1R6P5	PPP2R1B	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000311344	61853	20140315	Ensembl	-
UniProtKB	G1R7I9	BTK	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000308176	61853	20140315	Ensembl	-
UniProtKB	G1R8U0	-	-	GO:0005901	caveola	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000334061	61853	20140315	Ensembl	-
UniProtKB	G1RAQ1	KDR	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000263923	61853	20140315	Ensembl	-
UniProtKB	G1RB22	EGFR	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000275493	61853	20140315	Ensembl	-
UniProtKB	G1RC27	LOC100587676	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000420494	61853	20140315	Ensembl	-
UniProtKB	G1REW9	LOC100586639	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000363054	61853	20140315	Ensembl	-
UniProtKB	G1RFE5	LOC100579764	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000365435	61853	20140315	Ensembl	-
UniProtKB	G1RFY1	LOC100588316	-	GO:0005901	caveola	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000226105	61853	20140315	Ensembl	-
UniProtKB	G1RI46	CARD11	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000380150	61853	20140315	Ensembl	-
UniProtKB	G1RIQ9	CDH13	-	GO:0005901	caveola	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000268613	61853	20140315	Ensembl	-
UniProtKB	G1RLA2	LOC100596151	-	GO:0005901	caveola	Component	IEA	GO_REF:0000040	UniProtKB-SubCell:SL-0035	61853	20140315	UniProt	-
UniProtKB	G1RLA2	LOC100596151	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000222693	61853	20140315	Ensembl	-
UniProtKB	G1RLA9	-	-	GO:0005901	caveola	Component	IEA	GO_REF:0000040	UniProtKB-SubCell:SL-0035	61853	20140315	UniProt	-
UniProtKB	G1RLA9	-	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000339191	61853	20140315	Ensembl	-
UniProtKB	G1RLB4	LOC100600131	-	GO:0005901	caveola	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000349541	61853	20140315	Ensembl	-
UniProtKB	G1RLS3	LOC100595473	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000353732	61853	20140315	Ensembl	-
UniProtKB	G1RNA1	-	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000394863	61853	20140315	Ensembl	-
UniProtKB	G1RNU4	LOC100580318	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000347979	61853	20140315	Ensembl	-
UniProtKB	G1RNY9	LAMTOR2	-	GO:0071986	Ragulator complex	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000357288	61853	20140315	Ensembl	-
UniProtKB	G1RPV5	SMO	-	GO:0005901	caveola	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000249373	61853	20140315	Ensembl	-
UniProtKB	G1RQ03	F2R	-	GO:0005901	caveola	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000321326	61853	20140315	Ensembl	-
UniProtKB	G1RT07	ADAM17	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000309968	61853	20140315	Ensembl	-
UniProtKB	G1RTM1	LOC100588224	-	GO:0071986	Ragulator complex	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000424183	61853	20140315	Ensembl	-
UniProtKB	G1RVM2	-	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000359665	61853	20140315	Ensembl	-
UniProtKB	G1RYG0	SELE	-	GO:0005901	caveola	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000331736	61853	20140315	Ensembl	-
UniProtKB	G1RYG0	SELE	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000331736	61853	20140315	Ensembl	-
UniProtKB	G1S0Q6	NPHS2	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000356587	61853	20140315	Ensembl	-
UniProtKB	G1S2P7	TEK	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000369375	61853	20140315	Ensembl	-
UniProtKB	G1S4D5	PTCH1	-	GO:0005901	caveola	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000332353	61853	20140315	Ensembl	-
UniProtKB	G1S5N9	LOC100580045	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000286713	61853	20140315	Ensembl	-
UniProtKB	G1S5Z1	LOC100592812	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000002	InterPro:IPR028209	61853	20140315	InterPro	-
UniProtKB	G1S5Z1	LOC100592812	-	GO:0071986	Ragulator complex	Component	IEA	GO_REF:0000002	InterPro:IPR028209	61853	20140315	InterPro	-
UniProtKB	G1S5Z1	LOC100592812	-	GO:0071986	Ragulator complex	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000278671	61853	20140315	Ensembl	-
UniProtKB	G1S621	-	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000363868	61853	20140315	Ensembl	-
UniProtKB	G1S865	KIF18A	-	GO:0005901	caveola	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000263181	61853	20140315	Ensembl	-
UniProtKB	G1S8L1	LRP8	-	GO:0005901	caveola	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000303634	61853	20140315	Ensembl	-
UniProtKB	G1SB75	LOC100600517	-	GO:0045121	membrane raft	Component	ISS	GO_REF:0000024	UniProtKB:P25063	61853	20120320	UniProt	-
UniProtKB	G1SCI5	MYO1C	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000352834	9986	20140315	Ensembl	-
UniProtKB	G1SCK7	PTGIS	-	GO:0005901	caveola	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000244043	9986	20140315	Ensembl	-
UniProtKB	G1SCR0	LAMTOR1	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000002	InterPro:IPR028209	9986	20140315	InterPro	-
UniProtKB	G1SCR0	LAMTOR1	-	GO:0071986	Ragulator complex	Component	IEA	GO_REF:0000002	InterPro:IPR028209	9986	20140315	InterPro	-
UniProtKB	G1SCR0	LAMTOR1	-	GO:0071986	Ragulator complex	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000278671	9986	20140315	Ensembl	-
UniProtKB	G1SD51	ARID3C	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000368189	9986	20140315	Ensembl	-
UniProtKB	G1SEU9	LAMTOR3	-	GO:0071986	Ragulator complex	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000424183	9986	20140315	Ensembl	-
UniProtKB	G1SGJ0	BMPR2	-	GO:0005901	caveola	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000363708	9986	20140315	Ensembl	-
UniProtKB	G1SHK7	LAMTOR5	-	GO:0071986	Ragulator complex	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000256644	9986	20140315	Ensembl	-
UniProtKB	G1SHP3	CD36	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSMUSP00000131832	9986	20140315	Ensembl	-
UniProtKB	G1SI28	PIKFYVE	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000264380	9986	20140315	Ensembl	-
UniProtKB	G1SIS0	PTCH1	-	GO:0005901	caveola	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000332353	9986	20140315	Ensembl	-
UniProtKB	G1SIU4	LRP6	-	GO:0005901	caveola	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000261349	9986	20140315	Ensembl	-
UniProtKB	G1SJB8	SULF1	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000260128	9986	20140315	Ensembl	-
UniProtKB	G1SJB8	SULF1	-	GO:0045121	membrane raft	Component	ISS	GO_REF:0000024	UniProtKB:Q8IWU6	9986	20111206	UniProt	-
UniProtKB	G1SJX7	MAL	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000310880	9986	20140315	Ensembl	-
UniProtKB	G1SK98	ANGPT1	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000428340	9986	20140315	Ensembl	-
UniProtKB	G1SKE5	LAMTOR4	-	GO:0071986	Ragulator complex	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000343118	9986	20140315	Ensembl	-
UniProtKB	G1SKG7	EPHB1	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSMUSP00000035129	9986	20140315	Ensembl	-
UniProtKB	G1SLB5	CD14	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSMUSP00000056669	9986	20140315	Ensembl	-
UniProtKB	G1SMK5	CBL	-	GO:0016600	flotillin complex	Component	IEA	GO_REF:0000019	Ensembl:ENSMUSP00000041902	9986	20140315	Ensembl	-
UniProtKB	G1SMN1	MALL	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000272462	9986	20140315	Ensembl	-
UniProtKB	G1SMY8	TDGF1	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000296145	9986	20140315	Ensembl	-
UniProtKB	G1SNI8	HYAL2	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSMUSP00000010191	9986	20140315	Ensembl	-
UniProtKB	G1SNI8	HYAL2	-	GO:0045121	membrane raft	Component	ISS	GO_REF:0000024	UniProtKB:Q12891	9986	20120222	UniProt	-
UniProtKB	G1SPP0	STOM	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000286713	9986	20140315	Ensembl	-
UniProtKB	G1SR13	STOML2	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000348886	9986	20140315	Ensembl	-
UniProtKB	G1SSI2	IRS1	-	GO:0005901	caveola	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000304895	9986	20140315	Ensembl	-
UniProtKB	G1ST35	CDH15	-	GO:0005901	caveola	Component	IEA	GO_REF:0000019	Ensembl:ENSMUSP00000034443	9986	20140315	Ensembl	-
UniProtKB	G1STP9	THY1	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSMUSP00000110489	9986	20140315	Ensembl	-
UniProtKB	G1STZ5	LRRK2	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSMUSP00000052584	9986	20140315	Ensembl	-
UniProtKB	G1SWX7	ABCA1	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000363868	9986	20140315	Ensembl	-
UniProtKB	G1SXH7	SRC	-	GO:0005901	caveola	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000362680	9986	20140315	Ensembl	-
UniProtKB	G1SYN9	HDAC6	-	GO:0005901	caveola	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000334061	9986	20140315	Ensembl	-
UniProtKB	G1SYP2	TNFRSF1A	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSMUSP00000032491	9986	20140315	Ensembl	-
UniProtKB	G1SZN9	BTK	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000308176	9986	20140315	Ensembl	-
UniProtKB	G1T0P2	HPSE	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSMUSP00000044072	9986	20140315	Ensembl	-
UniProtKB	G1T0U1	CARD11	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000380150	9986	20140315	Ensembl	-
UniProtKB	G1T1M0	CACNA1C	-	GO:0002095	caveolar macromolecular signaling complex	Component	IEA	GO_REF:0000019	Ensembl:ENSMUSP00000108413	9986	20140315	Ensembl	-
UniProtKB	G1T2T9	RAB5A	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSMUSP00000017975	9986	20140315	Ensembl	-
UniProtKB	G1T2X5	TRPC4	-	GO:0005901	caveola	Component	IEA	GO_REF:0000019	Ensembl:ENSMUSP00000029311	9986	20140315	Ensembl	-
UniProtKB	G1T2X5	TRPC4	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSMUSP00000029311	9986	20140315	Ensembl	-
UniProtKB	G1T437	PPT1	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000394863	9986	20140315	Ensembl	-
UniProtKB	G1T4B9	CD4	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSMUSP00000024044	9986	20140315	Ensembl	-
UniProtKB	G1T4W7	SMO	-	GO:0005901	caveola	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000249373	9986	20140315	Ensembl	-
UniProtKB	G1T5L9	CD48	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000357025	9986	20140315	Ensembl	-
UniProtKB	G1T5Q8	STX12	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000363054	9986	20140315	Ensembl	-
UniProtKB	G1T7J8	CAV2	-	GO:0005901	caveola	Component	IEA	GO_REF:0000040	UniProtKB-SubCell:SL-0035	9986	20140315	UniProt	-
UniProtKB	G1T7J8	CAV2	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000222693	9986	20140315	Ensembl	-
UniProtKB	G1T827	PAG1	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000220597	9986	20140315	Ensembl	-
UniProtKB	G1T8K2	PACSIN2	-	GO:0005901	caveola	Component	IEA	GO_REF:0000019	Ensembl:ENSMUSP00000130098	9986	20140315	Ensembl	-
UniProtKB	G1TB43	BCL10	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSMUSP00000029842	9986	20140315	Ensembl	-
UniProtKB	G1TCI1	SHH	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSMUSP00000002708	9986	20140315	Ensembl	-
UniProtKB	G1TCM6	BMPR1A	-	GO:0005901	caveola	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000361107	9986	20140315	Ensembl	-
UniProtKB	G1TDF6	FLOT1	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000365569	9986	20140315	Ensembl	-
UniProtKB	G1TEG5	TNR	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSMUSP00000107298	9986	20140315	Ensembl	-
UniProtKB	G1TMN2	STOML3	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSMUSP00000029307	9986	20140315	Ensembl	-
UniProtKB	G1TNV3	KIF18A	-	GO:0005901	caveola	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000263181	9986	20140315	Ensembl	-
UniProtKB	G1TSQ8	CLIP3	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000353732	9986	20140315	Ensembl	-
UniProtKB	G1TTP8	F2R	-	GO:0005901	caveola	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000321326	9986	20140315	Ensembl	-
UniProtKB	G1TU32	LAMTOR2	-	GO:0071986	Ragulator complex	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000357288	9986	20140315	Ensembl	-
UniProtKB	G1TUY4	RANGRF	-	GO:0005901	caveola	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000226105	9986	20140315	Ensembl	-
UniProtKB	G1TWS7	SCARB1	-	GO:0005901	caveola	Component	IEA	GO_REF:0000019	Ensembl:ENSMUSP00000083242	9986	20140315	Ensembl	-
UniProtKB	G1U094	FURIN	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000268171	9986	20140315	Ensembl	-
UniProtKB	G1U2X9	PPP2R1B	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000311344	9986	20140315	Ensembl	-
UniProtKB	G1U315	PTRF	-	GO:0005901	caveola	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000349541	9986	20140315	Ensembl	-
UniProtKB	G1U3F1	MLC1	-	GO:0005901	caveola	Component	ISS	GO_REF:0000024	UniProtKB:D4ABB2	9986	20120910	UniProt	-
UniProtKB	G1U3F1	MLC1	-	GO:0045121	membrane raft	Component	ISS	GO_REF:0000024	UniProtKB:D4ABB2	9986	20111216	UniProt	-
UniProtKB	G1XTB8	AOL_s00215g47	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000002	InterPro:IPR028209	756982	20140315	InterPro	-
UniProtKB	G1XTB8	AOL_s00215g47	-	GO:0071986	Ragulator complex	Component	IEA	GO_REF:0000002	InterPro:IPR028209	756982	20140315	InterPro	-
UniProtKB	G2HE90	-	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000394863	9598	20140315	Ensembl	-
UniProtKB	G2HEM9	-	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000334153	9598	20140315	Ensembl	-
UniProtKB	G2QH06	MYCTH_2315477	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000002	InterPro:IPR028209	573729	20140315	InterPro	-
UniProtKB	G2QH06	MYCTH_2315477	-	GO:0071986	Ragulator complex	Component	IEA	GO_REF:0000002	InterPro:IPR028209	573729	20140315	InterPro	-
UniProtKB	G2QVU9	THITE_2063314	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000002	InterPro:IPR028209	578455	20140315	InterPro	-
UniProtKB	G2QVU9	THITE_2063314	-	GO:0071986	Ragulator complex	Component	IEA	GO_REF:0000002	InterPro:IPR028209	578455	20140315	InterPro	-
UniProtKB	G2WI39	K7_MEH1	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000002	InterPro:IPR028209	721032	20140315	InterPro	-
UniProtKB	G2WI39	K7_MEH1	-	GO:0071986	Ragulator complex	Component	IEA	GO_REF:0000002	InterPro:IPR028209	721032	20140315	InterPro	-
UniProtKB	G2YA37	BofuT4_P027840.1	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000002	InterPro:IPR028209	999810	20140315	InterPro	-
UniProtKB	G2YA37	BofuT4_P027840.1	-	GO:0071986	Ragulator complex	Component	IEA	GO_REF:0000002	InterPro:IPR028209	999810	20140315	InterPro	-
UniProtKB	G3AKN4	SPAPADRAFT_60971	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000002	InterPro:IPR028209	619300	20140315	InterPro	-
UniProtKB	G3AKN4	SPAPADRAFT_60971	-	GO:0071986	Ragulator complex	Component	IEA	GO_REF:0000002	InterPro:IPR028209	619300	20140315	InterPro	-
UniProtKB	G3BC81	CANTEDRAFT_116162	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000002	InterPro:IPR028209	590646	20140315	InterPro	-
UniProtKB	G3BC81	CANTEDRAFT_116162	-	GO:0071986	Ragulator complex	Component	IEA	GO_REF:0000002	InterPro:IPR028209	590646	20140315	InterPro	-
UniProtKB	G3H113	I79_003833	-	GO:0005901	caveola	Component	IEA	GO_REF:0000040	UniProtKB-SubCell:SL-0035	10029	20140315	UniProt	-
UniProtKB	G3H9I7	I79_007061	-	GO:0005901	caveola	Component	IEA	GO_REF:0000040	UniProtKB-SubCell:SL-0035	10029	20140315	UniProt	-
UniProtKB	G3H9I8	I79_007062	-	GO:0005901	caveola	Component	IEA	GO_REF:0000040	UniProtKB-SubCell:SL-0035	10029	20140315	UniProt	-
UniProtKB	G3HET1	I79_009078	-	GO:0005901	caveola	Component	ISS	GO_REF:0000024	UniProtKB:Q16647	10029	20120221	UniProt	-
UniProtKB	G3II19	I79_023480	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000002	InterPro:IPR028209	10029	20140315	InterPro	-
UniProtKB	G3II19	I79_023480	-	GO:0071986	Ragulator complex	Component	IEA	GO_REF:0000002	InterPro:IPR028209	10029	20140315	InterPro	-
UniProtKB	G3MH48	-	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000002	InterPro:IPR028209	34609	20140315	InterPro	-
UniProtKB	G3MH48	-	-	GO:0071986	Ragulator complex	Component	IEA	GO_REF:0000002	InterPro:IPR028209	34609	20140315	InterPro	-
UniProtKB	G3MYV0	LAT2	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000420494	9913	20140315	Ensembl	-
UniProtKB	G3MZB3	ADAM17	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000309968	9913	20140315	Ensembl	-
UniProtKB	G3MZV8	TGFBR2	-	GO:0005901	caveola	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000351905	9913	20140315	Ensembl	-
UniProtKB	G3N1F4	SELE	-	GO:0005901	caveola	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000331736	9913	20140315	Ensembl	-
UniProtKB	G3N1F4	SELE	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSP00000331736	9913	20140315	Ensembl	-
UniProtKB	G3N2V0	RAB5A	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000019	Ensembl:ENSMUSP00000017975	9913	20140315	Ensembl	-
UniProtKB	G3N7A2	-	-	GO:0005901	caveola	Component	IEA	GO_REF:0000040	UniProtKB-SubCell:SL-0035	69293	20140315	UniProt	-
UniProtKB	G3NYI5	LAMTOR1	-	GO:0045121	membrane raft	Component	IEA	GO_REF:0000002	InterPro:IPR028209	69293	20140315	InterPro	-
UniProtKB	G3NYI5	LAMTOR1	-	GO:0071986	Ragulator complex	Component	IEA	GO_REF:0000002	InterPro:IPR028209	69293	20140315	InterPro	-
UniProtKB	G3P3G6	-	-	GO:0005901	caveola	Component	IEA	GO_REF:0000040	UniProtKB-SubCell:SL-0035	69293	20140315	UniProt	-
UniProtKB	G3P3H5	-	-	GO:0005901	caveola	Component	IEA	GO_REF:0000040	UniProtKB-SubCell:SL-0035	69293	20140315	UniProt	-
UniProtKB	G3P7Z0	-	-	GO:0005901	caveola	Component	IEA	GO_REF:0000040	UniProtKB-SubCell:SL-0035	69293	20140315	UniProt	-
UniProtKB	G3QD30	101128051	-	GO:0005901	caveola	Component	IEA	GO_REF:0000019	Ensembl:ENSMUSP00000074922	9595	20140315	Ensembl	-
