Entry	Entry name	Status	Protein names	Gene names	Organism	Length
J3QMT8	J3QMT8_MOUSE	unreviewed	Calcium-activated potassium channel subunit alpha-1	Kcnma1	Mus musculus (Mouse)	1135
Q3UF49	Q3UF49_MOUSE	unreviewed	Putative uncharacterized protein (Fragment)	Atp1a1	Mus musculus (Mouse)	406
F7C5U2	F7C5U2_MOUSE	unreviewed	Scavenger receptor class B member 1 (Fragment)	Scarb1	Mus musculus (Mouse)	176
G3UYL0	G3UYL0_MOUSE	unreviewed	Solute carrier family 2, facilitated glucose transporter member 1 (Fragment)	Slc2a1	Mus musculus (Mouse)	123
Q3U6Y9	Q3U6Y9_MOUSE	unreviewed	Putative uncharacterized protein	Cd36	Mus musculus (Mouse)	446
Q3TS86	Q3TS86_MOUSE	unreviewed	Putative uncharacterized protein (Fragment)	Lrp6	Mus musculus (Mouse)	619
Q9CT95	Q9CT95_MOUSE	unreviewed	Putative uncharacterized protein (Fragment)	Cd36	Mus musculus (Mouse)	66
E9Q8K0	E9Q8K0_MOUSE	unreviewed	Low-density lipoprotein receptor-related protein 6	Lrp6	Mus musculus (Mouse)	667
Q3TDW2	Q3TDW2_MOUSE	unreviewed	Putative uncharacterized protein (Fragment)	Psen1	Mus musculus (Mouse)	339
F7C376	F7C376_MOUSE	unreviewed	Voltage-dependent L-type calcium channel subunit alpha-1C	Cacna1c	Mus musculus (Mouse)	2063
Q5NCR5	Q5NCR5_MOUSE	unreviewed	Transporter (Fragment)	Slc6a4	Mus musculus (Mouse)	158
F8WJL1	F8WJL1_MOUSE	unreviewed	Voltage-dependent L-type calcium channel subunit alpha-1C	Cacna1c	Mus musculus (Mouse)	1969
Q0PCR6	Q0PCR6_MOUSE	unreviewed	Voltage-dependent calcium channel splice variant 1.2-a	Cacna1c CaV1.2-a	Mus musculus (Mouse)	2169
Q3UX23	Q3UX23_MOUSE	unreviewed	Putative uncharacterized protein (Fragment)	Cacna1h	Mus musculus (Mouse)	1052
Q9CT20	Q9CT20_MOUSE	unreviewed	Gap junction protein (Fragment)	Gja1	Mus musculus (Mouse)	110
M4TKR7	M4TKR7_MOUSE	unreviewed	Tyrosine-protein kinase receptor (EC 2.7.10.1)	Insr	Mus musculus (Mouse)	1384
Q8K2R2	Q8K2R2_MOUSE	unreviewed	Atp1a1 protein	Atp1a1	Mus musculus (Mouse)	433
B1AXJ3	B1AXJ3_MOUSE	unreviewed	Low-density lipoprotein receptor-related protein 8	Lrp8	Mus musculus (Mouse)	870
Q3US54	Q3US54_MOUSE	unreviewed	Putative uncharacterized protein (Fragment)	Lrp6	Mus musculus (Mouse)	682
Q7TMQ1	Q7TMQ1_MOUSE	unreviewed	Gap junction protein	Gja1	Mus musculus (Mouse)	434
Q5UBE7	Q5UBE7_MOUSE	unreviewed	Serotonin transporter (Fragment)	Slc6a4	Mus musculus (Mouse)	112
Q8R3A9	Q8R3A9_MOUSE	unreviewed	Atp1a2 protein (Fragment)	Atp1a2	Mus musculus (Mouse)	486
D3YYN7	D3YYN7_MOUSE	unreviewed	Sodium/potassium-transporting ATPase subunit alpha-2	Atp1a2	Mus musculus (Mouse)	947
F8WIW9	F8WIW9_MOUSE	unreviewed	Voltage-dependent L-type calcium channel subunit alpha-1C	Cacna1c	Mus musculus (Mouse)	1980
Q8BNQ0	Q8BNQ0_MOUSE	unreviewed	Putative uncharacterized protein	Scarb1	Mus musculus (Mouse)	154
Q6PE92	Q6PE92_MOUSE	unreviewed	Cacna1h protein (Fragment)	Cacna1h	Mus musculus (Mouse)	541
F6USE5	F6USE5_MOUSE	unreviewed	Voltage-dependent T-type calcium channel subunit alpha-1H (Fragment)	Cacna1h	Mus musculus (Mouse)	293
C7TQ62	C7TQ62_MOUSE	unreviewed	Calcium channel voltage-dependent alpha1c subunit	Cacna1c	Mus musculus (Mouse)	2222
C7TQ58	C7TQ58_MOUSE	unreviewed	Calcium channel voltage-dependent alpha1c subunit	Cacna1c	Mus musculus (Mouse)	2194
Q5EM20	Q5EM20_MOUSE	unreviewed	Presenilin 2 (Fragment)	Psen2	Mus musculus (Mouse)	260
C7TQ59	C7TQ59_MOUSE	unreviewed	Calcium channel voltage-dependent alpha1c subunit	Cacna1c	Mus musculus (Mouse)	2169
Q3TZ42	Q3TZ42_MOUSE	unreviewed	Putative uncharacterized protein	Scarb1	Mus musculus (Mouse)	509
O55054	O55054_MOUSE	unreviewed	T4 surface glycoprotein (Fragment)	Cd4	Mus musculus (Mouse)	433
C7TQ61	C7TQ61_MOUSE	unreviewed	Calcium channel voltage-dependent alpha1c subunit	Cacna1c	Mus musculus (Mouse)	2156
Q3TA14	Q3TA14_MOUSE	unreviewed	Putative uncharacterized protein	Cd36	Mus musculus (Mouse)	472
Q3UC79	Q3UC79_MOUSE	unreviewed	Putative uncharacterized protein	Cd36	Mus musculus (Mouse)	472
B7ZN95	B7ZN95_MOUSE	unreviewed	Cacna1c protein	Cacna1c	Mus musculus (Mouse)	2139
Q8C6Z4	Q8C6Z4_MOUSE	unreviewed	Putative uncharacterized protein	Cd36	Mus musculus (Mouse)	472
E7D893	E7D893_MOUSE	unreviewed	CD36 antigen variant (Fragment)	Cd36	Mus musculus (Mouse)	133
C7TQ57	C7TQ57_MOUSE	unreviewed	Calcium channel voltage-dependent alpha1c subunit	Cacna1c	Mus musculus (Mouse)	2169
C7TQ60	C7TQ60_MOUSE	unreviewed	Calcium channel voltage-dependent alpha1c subunit	Cacna1c	Mus musculus (Mouse)	2153
